order_id,order_date,delivery_time,area
103768,2023-05-16,2023-05-16 12:47:00,West
103769,2023-09-10,2023-09-10 20:10:00,East
103770,2023-07-16,2023-07-16 14:55:00,South
103771,2023-12-24,2023-12-24 23:54:00,North
103772,2023-03-10,2023-03-10 19:35:00,Central
103773,2023-05-24,2023-05-24 17:30:00,Central
103774,2023-04-27,2023-04-27 15:17:00,Central
103775,2023-09-12,2023-09-12 02:20:00,South
103776,2023-08-31,2023-08-31 11:05:00,Central
103777,2023-02-21,2023-02-21 05:21:00,West
103778,2023-01-19,2023-01-19 21:50:00,North
103779,2023-07-31,2023-07-31 03:38:00,South
103780,2023-01-15,2023-01-15 07:46:00,East
103781,2023-12-30,2023-12-30 02:30:00,South
103782,2023-11-01,2023-11-01 01:59:00,North
103783,2023-08-27,2023-08-27 21:14:00,West
103784,2023-07-10,2023-07-10 22:50:00,West
103785,2023-04-30,2023-04-30 13:18:00,West
103786,2023-05-08,2023-05-08 10:18:00,Central
103787,2023-01-22,2023-01-22 18:29:00,North
103788,2023-12-21,2023-12-21 00:17:00,South
103789,2023-06-24,2023-06-24 08:45:00,South
103790,2023-11-08,2023-11-08 08:12:00,North
103791,2023-03-06,2023-03-06 22:26:00,South
103792,2023-08-05,2023-08-05 20:50:00,Central
103793,2023-06-02,2023-06-02 05:05:00,East
103794,2023-10-12,2023-10-12 13:58:00,North
103795,2023-09-18,2023-09-18 16:45:00,East
103796,2023-05-18,2023-05-18 02:11:00,South
103797,2023-03-23,2023-03-23 11:20:00,East
103798,2023-05-01,2023-05-01 06:57:00,East
103799,2023-10-28,2023-10-28 20:30:00,West
103800,2023-10-28,2023-10-28 13:13:00,South
103801,2023-03-21,2023-03-21 23:14:00,Central
103802,2023-12-31,2023-12-31 01:04:00,South
103803,2023-11-07,2023-11-07 15:15:00,South
103804,2023-05-13,2023-05-13 15:53:00,North
103805,2023-09-04,2023-09-04 09:17:00,North
103806,2023-06-03,2023-06-03 18:20:00,South
103807,2023-01-04,2023-01-04 19:58:00,East
103808,2023-08-09,2023-08-09 04:43:00,West
103809,2023-05-16,2023-05-16 00:40:00,West
103810,2023-09-05,2023-09-05 23:26:00,Central
103811,2023-08-16,2023-08-16 08:05:00,Central
103812,2023-03-28,2023-03-28 08:30:00,North
103813,2023-10-14,2023-10-14 08:27:00,Central
103814,2023-04-14,2023-04-14 07:45:00,North
103815,2023-01-27,2023-01-27 06:50:00,Central
103816,2023-10-11,2023-10-11 03:26:00,East
103817,2023-05-25,2023-05-25 14:58:00,Central
103818,2023-05-08,2023-05-08 00:21:00,North
103819,2023-07-21,2023-07-21 16:52:00,East
103820,2023-03-23,2023-03-23 10:04:00,South
103821,2023-06-08,2023-06-08 05:53:00,North
103822,2023-08-25,2023-08-25 21:51:00,West
103823,2023-10-09,2023-10-09 23:36:00,East
103824,2023-03-11,2023-03-11 18:18:00,West
103825,2023-07-21,2023-07-21 22:31:00,Central
103826,2023-09-02,2023-09-02 16:44:00,South
103827,2023-08-08,2023-08-08 07:06:00,West
103828,2023-01-14,2023-01-14 13:58:00,East
103829,2023-01-19,2023-01-19 05:01:00,West
103830,2023-11-30,2023-11-30 22:32:00,North
103831,2023-01-07,2023-01-07 23:52:00,West
103832,2023-12-01,2023-12-01 11:18:00,South
103833,2023-09-27,2023-09-27 08:50:00,East
103834,2023-07-03,2023-07-03 18:14:00,North
103835,2023-02-28,2023-02-28 22:46:00,North
103836,2023-12-06,2023-12-06 15:37:00,South
103837,2023-07-31,2023-07-31 08:54:00,Central
103838,2023-05-21,2023-05-21 11:38:00,Central
103839,2023-04-16,2023-04-16 17:42:00,South
103840,2023-06-02,2023-06-02 12:02:00,Central
103841,2023-10-15,2023-10-15 16:00:00,Central
103842,2023-09-12,2023-09-12 03:17:00,South
103843,2023-12-10,2023-12-10 20:55:00,East
103844,2023-05-27,2023-05-27 00:26:00,South
103845,2023-05-19,2023-05-19 17:35:00,West
103846,2023-06-27,2023-06-27 19:20:00,South
103847,2023-05-02,2023-05-02 10:36:00,East
103848,2023-01-10,2023-01-10 22:54:00,East
103849,2023-01-31,2023-01-31 07:07:00,Central
103850,2023-04-02,2023-04-02 18:42:00,South
103851,2023-04-28,2023-04-28 20:35:00,South
103852,2023-01-05,2023-01-05 03:26:00,North
103853,2023-07-14,2023-07-14 14:57:00,Central
103854,2023-06-03,2023-06-03 07:41:00,Central
103855,2023-03-09,2023-03-09 09:58:00,South
103856,2023-05-25,2023-05-25 09:17:00,South
103857,2023-05-26,2023-05-26 04:56:00,South
103858,2023-07-18,2023-07-18 22:24:00,West
103859,2023-02-18,2023-02-18 19:08:00,West
103860,2023-08-07,2023-08-07 04:21:00,North
103861,2023-06-22,2023-06-22 04:21:00,North
103862,2023-02-09,2023-02-09 02:25:00,West
103863,2023-02-10,2023-02-10 00:21:00,East
103864,2023-03-27,2023-03-27 00:30:00,Central
103865,2023-01-07,2023-01-07 16:32:00,Central
103866,2023-01-12,2023-01-12 22:02:00,East
103867,2023-01-12,2023-01-12 17:30:00,West
103868,2023-08-28,2023-08-28 18:21:00,West
103869,2023-05-20,2023-05-20 20:12:00,Central
103870,2023-09-16,2023-09-16 13:58:00,East
103871,2023-09-11,2023-09-11 12:22:00,North
103872,2023-08-17,2023-08-17 13:32:00,North
103873,2023-08-22,2023-08-22 10:22:00,North
103874,2023-12-23,2023-12-23 10:34:00,Central
103875,2023-03-05,2023-03-05 01:28:00,Central
103876,2023-01-07,2023-01-07 01:05:00,Central
103877,2023-09-18,2023-09-18 02:24:00,East
103878,2023-04-17,2023-04-17 06:07:00,East
103879,2023-05-06,2023-05-06 20:31:00,East
103880,2023-06-04,2023-06-04 15:19:00,South
103881,2023-08-12,2023-08-12 01:32:00,West
103882,2023-06-02,2023-06-02 18:52:00,Central
103883,2023-05-05,2023-05-05 08:53:00,West
103884,2023-06-14,2023-06-14 13:54:00,Central
103885,2023-11-29,2023-11-29 06:08:00,East
103886,2023-04-24,2023-04-24 16:43:00,North
103887,2023-03-11,2023-03-11 08:19:00,North
103888,2023-03-17,2023-03-17 17:46:00,North
103889,2023-09-30,2023-09-30 23:03:00,North
103890,2023-09-06,2023-09-06 02:33:00,North
103891,2023-11-28,2023-11-28 02:42:00,North
103892,2023-07-14,2023-07-14 05:38:00,West
103893,2023-10-07,2023-10-07 00:45:00,East
103894,2023-11-25,2023-11-25 13:34:00,Central
103895,2023-04-11,2023-04-11 00:55:00,Central
103896,2023-05-01,2023-05-01 04:06:00,South
103897,2023-03-19,2023-03-19 20:44:00,East
103898,2023-05-03,2023-05-03 02:55:00,Central
103899,2023-08-11,2023-08-11 23:11:00,Central
103900,2023-08-02,2023-08-02 15:44:00,North
103901,2023-07-13,2023-07-13 09:30:00,North
103902,2023-08-19,2023-08-19 09:04:00,East
103903,2023-02-01,2023-02-01 01:11:00,West
103904,2023-06-01,2023-06-01 03:56:00,East
103905,2023-01-17,2023-01-17 06:25:00,South
103906,2023-10-29,2023-10-29 10:53:00,West
103907,2023-04-06,2023-04-06 01:44:00,North
103908,2023-09-15,2023-09-15 04:58:00,Central
103909,2023-08-14,2023-08-14 04:18:00,West
103910,2023-07-29,2023-07-29 19:46:00,Central
103911,2023-03-31,2023-03-31 19:37:00,Central
103912,2023-09-13,2023-09-13 09:27:00,Central
103913,2023-08-19,2023-08-19 10:04:00,East
103914,2023-01-15,2023-01-15 09:06:00,Central
103915,2023-03-03,2023-03-03 15:04:00,East
103916,2023-06-20,2023-06-20 04:51:00,South
103917,2023-04-10,2023-04-10 20:00:00,North
103918,2023-01-16,2023-01-16 04:20:00,West
103919,2023-09-26,2023-09-26 15:00:00,North
103920,2023-05-02,2023-05-02 01:13:00,East
103921,2023-09-07,2023-09-07 19:25:00,East
103922,2023-11-21,2023-11-21 01:33:00,North
103923,2023-02-02,2023-02-02 17:34:00,North
103924,2023-01-17,2023-01-17 10:48:00,South
103925,2023-07-27,2023-07-27 01:38:00,East
103926,2023-04-06,2023-04-06 13:47:00,Central
103927,2023-12-15,2023-12-15 10:17:00,West
103928,2023-07-22,2023-07-22 06:06:00,West
103929,2023-10-26,2023-10-26 15:14:00,North
103930,2023-07-28,2023-07-28 04:37:00,Central
103931,2023-02-17,2023-02-17 04:27:00,South
103932,2023-11-01,2023-11-01 00:52:00,West
103933,2023-10-06,2023-10-06 17:58:00,South
103934,2023-03-21,2023-03-21 00:12:00,South
103935,2023-05-21,2023-05-21 01:55:00,Central
103936,2023-05-30,2023-05-30 21:40:00,South
103937,2023-01-05,2023-01-05 11:39:00,North
103938,2023-09-18,2023-09-18 10:10:00,Central
103939,2023-09-19,2023-09-19 11:42:00,West
103940,2023-03-02,2023-03-02 09:18:00,East
103941,2023-08-29,2023-08-29 19:33:00,West
103942,2023-07-22,2023-07-22 02:04:00,North
103943,2023-05-13,2023-05-13 00:28:00,East
103944,2023-02-28,2023-02-28 22:40:00,South
103945,2023-09-17,2023-09-17 20:02:00,West
103946,2023-07-13,2023-07-13 05:11:00,East
103947,2023-12-16,2023-12-16 20:30:00,East
103948,2023-08-26,2023-08-26 14:58:00,South
103949,2023-12-21,2023-12-21 12:08:00,Central
103950,2023-09-01,2023-09-01 14:48:00,East
103951,2023-07-01,2023-07-01 10:04:00,South
103952,2023-05-24,2023-05-24 22:34:00,East
103953,2023-01-01,2023-01-01 23:51:00,North
103954,2023-12-21,2023-12-21 02:22:00,East
103955,2023-02-25,2023-02-25 17:18:00,Central
103956,2023-01-10,2023-01-10 09:46:00,East
103957,2023-10-02,2023-10-02 09:23:00,West
103958,2023-07-10,2023-07-10 02:36:00,South
103959,2023-07-31,2023-07-31 22:45:00,North
103960,2023-08-21,2023-08-21 04:23:00,North
103961,2023-11-17,2023-11-17 04:50:00,North
103962,2023-12-18,2023-12-18 16:39:00,East
103963,2023-12-14,2023-12-14 09:30:00,West
103964,2023-04-13,2023-04-13 07:55:00,North
103965,2023-11-13,2023-11-13 00:20:00,North
103966,2023-12-18,2023-12-18 14:29:00,Central
103967,2023-12-30,2023-12-30 14:51:00,West
103968,2023-03-23,2023-03-23 09:03:00,South
103969,2023-08-23,2023-08-23 15:40:00,South
103970,2023-08-18,2023-08-18 17:36:00,South
103971,2023-05-29,2023-05-29 19:36:00,West
103972,2023-10-16,2023-10-16 04:18:00,Central
103973,2023-02-08,2023-02-08 11:28:00,West
103974,2023-11-24,2023-11-24 17:02:00,North
103975,2023-03-01,2023-03-01 10:09:00,North
103976,2023-07-14,2023-07-14 19:21:00,South
103977,2023-04-26,2023-04-26 08:28:00,North
103978,2023-12-05,2023-12-05 20:08:00,East
103979,2023-05-08,2023-05-08 16:32:00,North
103980,2023-05-08,2023-05-08 08:27:00,Central
103981,2023-11-04,2023-11-04 11:27:00,Central
103982,2023-09-02,2023-09-02 17:44:00,Central
103983,2023-09-09,2023-09-09 09:29:00,Central
103984,2023-10-10,2023-10-10 22:03:00,South
103985,2023-08-10,2023-08-10 18:47:00,South
103986,2023-09-11,2023-09-11 12:06:00,East
103987,2023-06-07,2023-06-07 17:16:00,Central
103988,2023-02-26,2023-02-26 12:31:00,East
103989,2023-10-09,2023-10-09 10:17:00,South
103990,2023-01-08,2023-01-08 09:57:00,South
103991,2023-10-28,2023-10-28 00:11:00,South
103992,2023-12-04,2023-12-04 12:23:00,South
103993,2023-11-14,2023-11-14 09:14:00,Central
103994,2023-09-21,2023-09-21 07:55:00,South
103995,2023-03-02,2023-03-02 16:42:00,Central
103996,2023-05-11,2023-05-11 21:05:00,North
103997,2023-06-07,2023-06-07 22:49:00,North
103998,2023-01-28,2023-01-28 08:48:00,East
103999,2023-04-23,2023-04-23 23:06:00,West
104000,2023-01-08,2023-01-08 06:14:00,East
104001,2023-08-10,2023-08-10 07:08:00,South
104002,2023-05-19,2023-05-19 22:48:00,Central
104003,2023-04-13,2023-04-13 01:43:00,West
104004,2023-12-03,2023-12-03 04:05:00,South
104005,2023-01-14,2023-01-14 05:40:00,Central
104006,2023-11-30,2023-11-30 03:35:00,Central
104007,2023-12-31,2023-12-31 02:46:00,North
104008,2023-08-30,2023-08-30 20:55:00,East
104009,2023-02-15,2023-02-15 17:41:00,Central
104010,2023-07-27,2023-07-27 16:08:00,East
104011,2023-06-30,2023-06-30 00:24:00,North
104012,2023-05-27,2023-05-27 00:11:00,East
104013,2023-05-24,2023-05-24 15:04:00,East
104014,2023-10-30,2023-10-30 04:27:00,East
104015,2023-08-02,2023-08-02 18:02:00,West
104016,2023-10-19,2023-10-19 11:08:00,West
104017,2023-02-27,2023-02-27 01:25:00,Central
104018,2023-04-01,2023-04-01 01:47:00,West
104019,2023-02-16,2023-02-16 21:36:00,South
104020,2023-12-10,2023-12-10 11:27:00,East
104021,2023-08-20,2023-08-20 18:32:00,North
104022,2023-09-30,2023-09-30 23:02:00,South
104023,2023-02-21,2023-02-21 12:31:00,North
104024,2023-01-24,2023-01-24 21:37:00,East
104025,2023-05-31,2023-05-31 00:48:00,West
104026,2023-03-15,2023-03-15 19:22:00,North
104027,2023-01-29,2023-01-29 23:30:00,West
104028,2023-02-20,2023-02-20 00:34:00,Central
104029,2023-09-26,2023-09-26 15:10:00,West
104030,2023-11-02,2023-11-02 05:49:00,Central
104031,2023-10-24,2023-10-24 22:02:00,West
104032,2023-07-25,2023-07-25 12:21:00,South
104033,2023-01-01,2023-01-01 08:31:00,South
104034,2023-09-14,2023-09-14 01:29:00,South
104035,2023-08-23,2023-08-23 02:41:00,North
104036,2023-07-22,2023-07-22 00:38:00,West
104037,2023-11-05,2023-11-05 19:31:00,North
104038,2023-05-24,2023-05-24 09:07:00,Central
104039,2023-05-27,2023-05-27 19:35:00,South
104040,2023-10-31,2023-10-31 01:45:00,Central
104041,2023-03-24,2023-03-24 11:11:00,South
104042,2023-02-09,2023-02-09 08:28:00,Central
104043,2023-01-02,2023-01-02 17:07:00,South
104044,2023-04-10,2023-04-10 08:40:00,South
104045,2023-07-12,2023-07-12 16:24:00,Central
104046,2023-06-27,2023-06-27 17:29:00,East
104047,2023-08-03,2023-08-03 01:46:00,Central
104048,2023-03-30,2023-03-30 20:22:00,East
104049,2023-09-27,2023-09-27 23:49:00,Central
104050,2023-12-09,2023-12-09 03:35:00,North
104051,2023-05-08,2023-05-08 17:53:00,Central
104052,2023-02-26,2023-02-26 12:01:00,Central
104053,2023-04-23,2023-04-23 17:01:00,East
104054,2023-07-08,2023-07-08 08:42:00,West
104055,2023-08-17,2023-08-17 15:20:00,West
104056,2023-08-13,2023-08-13 14:38:00,West
104057,2023-03-21,2023-03-21 08:39:00,East
104058,2023-11-02,2023-11-02 23:38:00,West
104059,2023-07-03,2023-07-03 16:53:00,West
104060,2023-07-20,2023-07-20 23:51:00,West
104061,2023-10-28,2023-10-28 12:02:00,West
104062,2023-08-17,2023-08-17 10:37:00,South
104063,2023-07-10,2023-07-10 04:23:00,Central
104064,2023-10-30,2023-10-30 07:13:00,North
104065,2023-02-07,2023-02-07 15:50:00,Central
104066,2023-03-20,2023-03-20 03:33:00,South
104067,2023-06-21,2023-06-21 08:31:00,Central
104068,2023-10-27,2023-10-27 09:20:00,North
104069,2023-10-29,2023-10-29 08:41:00,North
104070,2023-12-25,2023-12-25 21:11:00,West
104071,2023-08-04,2023-08-04 00:09:00,South
104072,2023-03-24,2023-03-24 05:35:00,West
104073,2023-08-23,2023-08-23 03:44:00,East
104074,2023-07-10,2023-07-10 16:39:00,Central
104075,2023-08-06,2023-08-06 16:27:00,East
104076,2023-09-25,2023-09-25 20:30:00,East
104077,2023-05-14,2023-05-14 10:47:00,East
104078,2023-02-25,2023-02-25 14:14:00,East
104079,2023-09-04,2023-09-04 13:32:00,East
104080,2023-08-10,2023-08-10 23:29:00,West
104081,2023-10-01,2023-10-01 20:54:00,Central
104082,2023-12-03,2023-12-03 04:20:00,East
104083,2023-08-10,2023-08-10 08:52:00,South
104084,2023-03-02,2023-03-02 21:32:00,West
104085,2023-04-22,2023-04-22 07:02:00,South
104086,2023-06-23,2023-06-23 21:54:00,North
104087,2023-02-09,2023-02-09 15:38:00,South
104088,2023-12-05,2023-12-05 02:55:00,Central
104089,2023-09-24,2023-09-24 19:20:00,Central
104090,2023-11-06,2023-11-06 17:01:00,East
104091,2023-03-31,2023-03-31 01:47:00,North
104092,2023-10-16,2023-10-16 10:41:00,North
104093,2023-04-29,2023-04-29 01:47:00,West
104094,2023-11-24,2023-11-24 02:43:00,South
104095,2023-11-18,2023-11-18 11:42:00,South
104096,2023-05-22,2023-05-22 22:31:00,South
104097,2023-11-20,2023-11-20 06:01:00,East
104098,2023-08-20,2023-08-20 13:47:00,North
104099,2023-03-30,2023-03-30 19:27:00,East
104100,2023-04-19,2023-04-19 12:52:00,West
104101,2023-04-27,2023-04-27 20:33:00,East
104102,2023-12-16,2023-12-16 23:46:00,Central
104103,2023-05-23,2023-05-23 00:05:00,West
104104,2023-12-24,2023-12-24 09:13:00,West
104105,2023-05-29,2023-05-29 07:36:00,South
104106,2023-09-08,2023-09-08 02:29:00,West
104107,2023-08-29,2023-08-29 16:22:00,North
104108,2023-11-10,2023-11-10 22:15:00,South
104109,2023-03-16,2023-03-16 03:09:00,East
104110,2023-03-16,2023-03-16 22:09:00,North
104111,2023-09-14,2023-09-14 04:36:00,South
104112,2023-10-14,2023-10-14 08:39:00,East
104113,2023-04-29,2023-04-29 20:30:00,West
104114,2023-05-05,2023-05-05 14:40:00,Central
104115,2023-08-17,2023-08-17 15:06:00,Central
104116,2023-06-23,2023-06-23 22:25:00,South
104117,2023-05-09,2023-05-09 13:34:00,South
104118,2023-01-05,2023-01-05 19:35:00,West
104119,2023-04-26,2023-04-26 12:17:00,East
104120,2023-05-17,2023-05-17 10:32:00,North
104121,2023-05-01,2023-05-01 03:57:00,North
104122,2023-11-26,2023-11-26 11:11:00,West
104123,2023-06-30,2023-06-30 23:52:00,Central
104124,2023-04-02,2023-04-02 05:07:00,West
104125,2023-09-04,2023-09-04 18:22:00,East
104126,2023-10-13,2023-10-13 15:23:00,Central
104127,2023-01-24,2023-01-24 19:11:00,North
104128,2023-07-22,2023-07-22 03:18:00,West
104129,2023-12-22,2023-12-22 21:08:00,North
104130,2023-11-10,2023-11-10 19:29:00,North
104131,2023-02-14,2023-02-14 12:41:00,South
104132,2023-03-19,2023-03-19 05:47:00,Central
104133,2023-10-17,2023-10-17 08:58:00,North
104134,2023-05-08,2023-05-08 00:56:00,South
104135,2023-03-24,2023-03-24 03:16:00,West
104136,2023-02-12,2023-02-12 12:58:00,North
104137,2023-10-30,2023-10-30 22:46:00,West
104138,2023-03-24,2023-03-24 07:46:00,North
104139,2023-10-04,2023-10-04 13:20:00,Central
104140,2023-05-05,2023-05-05 01:05:00,South
104141,2023-11-17,2023-11-17 01:02:00,North
104142,2023-09-18,2023-09-18 11:55:00,North
104143,2023-08-01,2023-08-01 15:48:00,South
104144,2023-01-26,2023-01-26 22:16:00,North
104145,2023-11-16,2023-11-16 16:02:00,Central
104146,2023-12-29,2023-12-29 07:08:00,East
104147,2023-10-23,2023-10-23 09:53:00,North
104148,2023-12-08,2023-12-08 18:47:00,Central
104149,2023-04-05,2023-04-05 01:55:00,West
104150,2023-06-21,2023-06-21 20:11:00,Central
104151,2023-03-17,2023-03-17 18:13:00,East
104152,2023-12-07,2023-12-07 00:32:00,Central
104153,2023-07-14,2023-07-14 14:49:00,South
104154,2023-11-08,2023-11-08 09:08:00,South
104155,2023-02-21,2023-02-21 12:48:00,West
104156,2023-10-08,2023-10-08 23:12:00,North
104157,2023-08-05,2023-08-05 20:37:00,Central
104158,2023-02-19,2023-02-19 04:03:00,Central
104159,2023-01-19,2023-01-19 19:49:00,North
104160,2023-04-14,2023-04-14 11:09:00,North
104161,2023-01-26,2023-01-26 01:41:00,Central
104162,2023-02-06,2023-02-06 14:09:00,East
104163,2023-08-02,2023-08-02 00:53:00,North
104164,2023-09-10,2023-09-10 00:51:00,Central
104165,2023-10-08,2023-10-08 09:50:00,North
104166,2023-08-26,2023-08-26 15:59:00,North
104167,2023-04-09,2023-04-09 11:26:00,West
104168,2023-08-13,2023-08-13 09:31:00,North
104169,2023-02-23,2023-02-23 17:53:00,Central
104170,2023-06-08,2023-06-08 14:24:00,North
104171,2023-08-29,2023-08-29 20:26:00,East
104172,2023-01-21,2023-01-21 01:39:00,East
104173,2023-08-31,2023-08-31 07:13:00,East
104174,2023-07-15,2023-07-15 12:16:00,South
104175,2023-09-04,2023-09-04 16:58:00,East
104176,2023-11-12,2023-11-12 13:22:00,West
104177,2023-03-28,2023-03-28 09:37:00,East
104178,2023-11-08,2023-11-08 06:27:00,North
104179,2023-04-26,2023-04-26 02:14:00,North
104180,2023-04-29,2023-04-29 11:34:00,North
104181,2023-01-24,2023-01-24 11:51:00,North
104182,2023-10-25,2023-10-25 14:24:00,South
104183,2023-10-19,2023-10-19 15:14:00,West
104184,2023-07-21,2023-07-21 03:13:00,East
104185,2023-07-24,2023-07-24 20:20:00,East
104186,2023-05-06,2023-05-06 07:33:00,West
104187,2023-01-16,2023-01-16 23:53:00,East
104188,2023-11-29,2023-11-29 17:20:00,West
104189,2023-01-27,2023-01-27 23:59:00,West
104190,2023-04-13,2023-04-13 01:43:00,Central
104191,2023-01-08,2023-01-08 23:48:00,East
104192,2023-06-30,2023-06-30 14:33:00,East
104193,2023-01-18,2023-01-18 21:47:00,West
104194,2023-01-15,2023-01-15 07:50:00,West
104195,2023-10-25,2023-10-25 10:13:00,East
104196,2023-04-13,2023-04-13 06:49:00,West
104197,2023-04-11,2023-04-11 12:34:00,North
104198,2023-10-14,2023-10-14 05:34:00,West
104199,2023-09-20,2023-09-20 17:07:00,North
104200,2023-11-24,2023-11-24 20:07:00,South
104201,2023-12-10,2023-12-10 13:13:00,West
104202,2023-09-29,2023-09-29 05:47:00,North
104203,2023-09-12,2023-09-12 09:31:00,South
104204,2023-11-15,2023-11-15 16:07:00,North
104205,2023-06-05,2023-06-05 20:39:00,South
104206,2023-12-08,2023-12-08 18:58:00,East
104207,2023-04-28,2023-04-28 17:07:00,Central
104208,2023-12-07,2023-12-07 04:40:00,North
104209,2023-08-12,2023-08-12 20:44:00,South
104210,2023-12-18,2023-12-18 05:50:00,West
104211,2023-11-09,2023-11-09 23:18:00,Central
104212,2023-08-15,2023-08-15 05:04:00,East
104213,2023-11-07,2023-11-07 22:14:00,East
104214,2023-12-26,2023-12-26 01:58:00,Central
104215,2023-12-13,2023-12-13 20:44:00,Central
104216,2023-10-30,2023-10-30 19:53:00,South
104217,2023-11-09,2023-11-09 23:56:00,Central
104218,2023-08-13,2023-08-13 11:41:00,West
104219,2023-09-30,2023-09-30 18:57:00,West
104220,2023-07-16,2023-07-16 14:37:00,North
104221,2023-12-10,2023-12-10 19:45:00,West
104222,2023-12-06,2023-12-06 20:51:00,North
104223,2023-12-23,2023-12-23 09:55:00,Central
104224,2023-07-24,2023-07-24 20:23:00,East
104225,2023-09-04,2023-09-04 11:10:00,South
104226,2023-05-16,2023-05-16 03:10:00,East
104227,2023-04-12,2023-04-12 07:08:00,East
104228,2023-08-14,2023-08-14 00:44:00,South
104229,2023-11-01,2023-11-01 18:37:00,North
104230,2023-03-25,2023-03-25 08:11:00,North
104231,2023-01-22,2023-01-22 17:59:00,North
104232,2023-07-09,2023-07-09 10:05:00,North
104233,2023-12-29,2023-12-29 01:52:00,South
104234,2023-03-03,2023-03-03 00:40:00,North
104235,2023-11-07,2023-11-07 09:17:00,North
104236,2023-01-26,2023-01-26 21:27:00,West
104237,2023-11-24,2023-11-24 03:56:00,Central
104238,2023-02-07,2023-02-07 23:33:00,North
104239,2023-12-07,2023-12-07 00:26:00,South
104240,2023-04-19,2023-04-19 22:13:00,South
104241,2023-02-22,2023-02-22 04:42:00,North
104242,2023-09-05,2023-09-05 02:10:00,North
104243,2023-03-26,2023-03-26 16:16:00,West
104244,2023-08-24,2023-08-24 16:07:00,West
104245,2023-01-22,2023-01-22 05:24:00,East
104246,2023-08-09,2023-08-09 15:17:00,West
104247,2023-08-22,2023-08-22 00:21:00,South
104248,2023-12-17,2023-12-17 10:58:00,Central
104249,2023-12-17,2023-12-17 17:34:00,South
104250,2023-06-30,2023-06-30 05:36:00,East
104251,2023-10-28,2023-10-28 07:29:00,North
104252,2023-12-16,2023-12-16 22:55:00,North
104253,2023-07-03,2023-07-03 01:36:00,North
104254,2023-10-30,2023-10-30 17:50:00,North
104255,2023-02-22,2023-02-22 15:26:00,Central
104256,2023-12-28,2023-12-28 01:46:00,Central
104257,2023-08-17,2023-08-17 21:07:00,West
104258,2023-09-02,2023-09-02 09:36:00,South
104259,2023-01-09,2023-01-09 08:16:00,West
104260,2023-12-30,2023-12-30 10:57:00,North
104261,2023-03-22,2023-03-22 07:36:00,East
104262,2023-07-15,2023-07-15 10:26:00,Central
104263,2023-07-03,2023-07-03 09:40:00,North
104264,2023-11-09,2023-11-09 14:27:00,Central
104265,2023-02-23,2023-02-23 03:12:00,West
104266,2023-06-24,2023-06-24 20:12:00,West
104267,2023-02-25,2023-02-25 12:58:00,West
104268,2023-11-08,2023-11-08 08:15:00,East
104269,2023-06-18,2023-06-18 06:20:00,East
104270,2023-06-25,2023-06-25 21:45:00,South
104271,2023-10-25,2023-10-25 16:36:00,North
104272,2023-06-08,2023-06-08 22:57:00,Central
104273,2023-05-19,2023-05-19 12:52:00,South
104274,2023-11-17,2023-11-17 19:05:00,Central
104275,2023-10-10,2023-10-10 13:30:00,North
104276,2023-11-10,2023-11-10 18:07:00,North
104277,2023-07-19,2023-07-19 01:48:00,West
104278,2023-06-11,2023-06-11 19:02:00,North
104279,2023-02-28,2023-02-28 22:48:00,West
104280,2023-12-05,2023-12-05 07:07:00,North
104281,2023-04-17,2023-04-17 21:41:00,North
104282,2023-09-11,2023-09-11 12:59:00,West
104283,2023-02-25,2023-02-25 18:20:00,East
104284,2023-10-16,2023-10-16 11:34:00,Central
104285,2023-07-20,2023-07-20 13:41:00,North
104286,2023-09-28,2023-09-28 13:04:00,South
104287,2023-05-23,2023-05-23 09:23:00,North
104288,2023-01-06,2023-01-06 04:23:00,Central
104289,2023-08-06,2023-08-06 05:45:00,North
104290,2023-11-22,2023-11-22 03:19:00,East
104291,2023-06-02,2023-06-02 16:24:00,West
104292,2023-05-08,2023-05-08 21:15:00,Central
104293,2023-06-10,2023-06-10 02:31:00,Central
104294,2023-03-13,2023-03-13 19:26:00,East
104295,2023-06-07,2023-06-07 07:52:00,West
104296,2023-12-28,2023-12-28 02:54:00,North
104297,2023-07-31,2023-07-31 02:22:00,Central
104298,2023-02-23,2023-02-23 23:02:00,West
104299,2023-04-29,2023-04-29 01:18:00,West
104300,2023-10-10,2023-10-10 05:36:00,East
104301,2023-03-29,2023-03-29 06:04:00,East
104302,2023-04-04,2023-04-04 21:23:00,West
104303,2023-01-26,2023-01-26 04:50:00,East
104304,2023-10-30,2023-10-30 23:53:00,Central
104305,2023-09-22,2023-09-22 08:23:00,North
104306,2023-09-21,2023-09-21 15:47:00,East
104307,2023-09-20,2023-09-20 16:29:00,East
104308,2023-12-17,2023-12-17 00:23:00,South
104309,2023-04-21,2023-04-21 23:33:00,Central
104310,2023-03-15,2023-03-15 12:53:00,South
104311,2023-10-20,2023-10-20 02:55:00,North
104312,2023-12-27,2023-12-27 12:21:00,West
104313,2023-08-19,2023-08-19 04:50:00,West
104314,2023-05-15,2023-05-15 22:54:00,West
104315,2023-09-05,2023-09-05 04:51:00,West
104316,2023-08-11,2023-08-11 02:55:00,West
104317,2023-04-23,2023-04-23 21:32:00,Central
104318,2023-08-10,2023-08-10 23:16:00,Central
104319,2023-11-09,2023-11-09 22:22:00,South
104320,2023-09-23,2023-09-23 21:54:00,East
104321,2023-05-27,2023-05-27 07:50:00,Central
